survey	recording_givid	user_reference	var	var_code	value	value_numeric	is_below_LOQ	is_above_LOQ	is_numeric	unit
HT3260	IV2023082312000030	Maas_11_20230817	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2023082312000030	Maas_11_20230817	verstoring helofyten	vhel	1	1	0	0	1	%
HT3260	IV2023082312000030	Maas_11_20230817	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2023082312000030	Maas_11_20230817	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2023082312000031	Maas_03_20230818	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2023082312000031	Maas_03_20230818	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2023082312000031	Maas_03_20230818	breedte	Breed	53.00	53	0	0	1	m
HT3260	IV2023082312000031	Maas_03_20230818	diepte	DiepX	>1.15	1.15	0	1	1	m
HT3260	IV2023082312000031	Maas_03_20230818	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2023082312000031	Maas_03_20230818	grof organisch materiaal	orgma	geen grof materiaal	NA	0	0	0	class
HT3260	IV2023082312000031	Maas_03_20230818	grootte grootste vlek	MaxGr	100	100	0	0	1	m²
HT3260	IV2023082312000031	Maas_03_20230818	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2023082312000031	Maas_03_20230818	helderheid van de waterkolom	turbi	troebel door substraat	NA	0	0	0	class
HT3260	IV2023082312000031	Maas_03_20230818	lengte	Lang	100.00	100	0	0	1	m
HT3260	IV2023082312000031	Maas_03_20230818	manier waarop de opname gemaakt is	wijze	harkend in het water lo	NA	0	0	0	class
HT3260	IV2023082312000031	Maas_03_20230818	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2023082312000031	Maas_03_20230818	schaduw boom en struik	schab	0	0	0	0	1	%
HT3260	IV2023082312000031	Maas_03_20230818	secchi-diepte	Secch	1.15	1.15	0	0	1	m
HT3260	IV2023082312000031	Maas_03_20230818	slibdikte	Slib	0.02	0.02	0	0	1	m
HT3260	IV2023082312000031	Maas_03_20230818	som van vlekken	Som	300	300	0	0	1	m²
HT3260	IV2023082312000031	Maas_03_20230818	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2023082312000031	Maas_03_20230818	submerse vegetatie frequent	sv_2	100	100	0	0	1	%
HT3260	IV2023082312000031	Maas_03_20230818	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2023082312000031	Maas_03_20230818	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2023082312000031	Maas_03_20230818	totale bedekking	TOT	20	20	0	0	1	%
HT3260	IV2023082312000031	Maas_03_20230818	verstoring eutrofiëringsindicatoren	veui	5	5	0	0	1	%
HT3260	IV2023082312000031	Maas_03_20230818	verstoring helofyten	vhel	10	10	0	0	1	%
HT3260	IV2023082312000031	Maas_03_20230818	verstoring invasieve exoten	viex	5	5	0	0	1	%
HT3260	IV2023082312000031	Maas_03_20230818	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2023082312000032	Maas_05_20230818	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2023082312000032	Maas_05_20230818	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2023082312000032	Maas_05_20230818	breedte	Breed	49.00	49	0	0	1	m
HT3260	IV2023082312000032	Maas_05_20230818	diepte	DiepX	>1.02	1.02	0	1	1	m
HT3260	IV2023082312000032	Maas_05_20230818	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2023082312000032	Maas_05_20230818	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2023082312000032	Maas_05_20230818	grootte grootste vlek	MaxGr	3	3	0	0	1	m²
HT3260	IV2023082312000032	Maas_05_20230818	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2023082312000032	Maas_05_20230818	helderheid van de waterkolom	turbi	troebel door substraat	NA	0	0	0	class
HT3260	IV2023082312000032	Maas_05_20230818	lengte	Lang	100.00	100	0	0	1	m
HT3260	IV2023082312000032	Maas_05_20230818	manier waarop de opname gemaakt is	wijze	harkend in het water lo	NA	0	0	0	class
HT3260	IV2023082312000032	Maas_05_20230818	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2023082312000032	Maas_05_20230818	schaduw boom en struik	schab	0	0	0	0	1	%
HT3260	IV2023082312000032	Maas_05_20230818	secchi-diepte	Secch	1.02	1.02	0	0	1	m
HT3260	IV2023082312000032	Maas_05_20230818	slibdikte	Slib	0.00	0	0	0	1	m
HT3260	IV2023082312000032	Maas_05_20230818	som van vlekken	Som	5	5	0	0	1	m²
HT3260	IV2023082312000032	Maas_05_20230818	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2023082312000032	Maas_05_20230818	submerse vegetatie frequent	sv_2	10	10	0	0	1	%
HT3260	IV2023082312000032	Maas_05_20230818	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2023082312000032	Maas_05_20230818	submerse vegetatie schaars	sv_1	90	90	0	0	1	%
HT3260	IV2023082312000032	Maas_05_20230818	totale bedekking	TOT	2	2	0	0	1	%
HT3260	IV2023082312000032	Maas_05_20230818	verstoring eutrofiëringsindicatoren	veui	2	2	0	0	1	%
HT3260	IV2023082312000032	Maas_05_20230818	verstoring helofyten	vhel	<1	1	1	0	1	%
HT3260	IV2023082312000032	Maas_05_20230818	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2023082312000032	Maas_05_20230818	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2023082312000033	Maas_06_20230818	artificiële structuren	artif	breuksteen	NA	0	0	0	class
HT3260	IV2023082312000033	Maas_06_20230818	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2023082312000033	Maas_06_20230818	breedte	Breed	57.00	57	0	0	1	m
HT3260	IV2023082312000033	Maas_06_20230818	diepte	DiepX	>1.16	1.16	0	1	1	m
HT3260	IV2023082312000033	Maas_06_20230818	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2023082312000033	Maas_06_20230818	grof organisch materiaal	orgma	geen grof materiaal	NA	0	0	0	class
HT3260	IV2023082312000033	Maas_06_20230818	grootte grootste vlek	MaxGr	4	4	0	0	1	m²
HT3260	IV2023082312000033	Maas_06_20230818	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2023082312000033	Maas_06_20230818	helderheid van de waterkolom	turbi	troebel door substraat	NA	0	0	0	class
HT3260	IV2023082312000033	Maas_06_20230818	lengte	Lang	100.00	100	0	0	1	m
HT3260	IV2023082312000033	Maas_06_20230818	manier waarop de opname gemaakt is	wijze	harkend in het water lo	NA	0	0	0	class
HT3260	IV2023082312000033	Maas_06_20230818	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2023082312000033	Maas_06_20230818	schaduw boom en struik	schab	0	0	0	0	1	%
HT3260	IV2023082312000033	Maas_06_20230818	secchi-diepte	SeccX	>1.16	1.16	0	1	1	m
HT3260	IV2023082312000033	Maas_06_20230818	slibdikte	Slib	0.01	0.01	0	0	1	m
HT3260	IV2023082312000033	Maas_06_20230818	som van vlekken	Som	25	25	0	0	1	m²
HT3260	IV2023082312000033	Maas_06_20230818	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2023082312000033	Maas_06_20230818	submerse vegetatie frequent	sv_2	20	20	0	0	1	%
HT3260	IV2023082312000033	Maas_06_20230818	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2023082312000033	Maas_06_20230818	submerse vegetatie schaars	sv_1	80	80	0	0	1	%
HT3260	IV2023082312000033	Maas_06_20230818	totale bedekking	TOT	5	5	0	0	1	%
HT3260	IV2023082312000033	Maas_06_20230818	verstoring eutrofiëringsindicatoren	veui	2	2	0	0	1	%
HT3260	IV2023082312000033	Maas_06_20230818	verstoring helofyten	vhel	3	3	0	0	1	%
HT3260	IV2023082312000033	Maas_06_20230818	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2023082312000033	Maas_06_20230818	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2023082312000034	Maas_14_20230818	artificiële structuren	artif	breuksteen	NA	0	0	0	class
HT3260	IV2023082312000034	Maas_14_20230818	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2023082312000034	Maas_14_20230818	breedte	Breed	19.00	19	0	0	1	m
HT3260	IV2023082312000034	Maas_14_20230818	diepte	DiepX	>1.17	1.17	0	1	1	m
HT3260	IV2023082312000034	Maas_14_20230818	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2023082312000034	Maas_14_20230818	grof organisch materiaal	orgma	geen grof materiaal	NA	0	0	0	class
HT3260	IV2023082312000034	Maas_14_20230818	grootte grootste vlek	MaxGr	0.03	0.03	0	0	1	m²
HT3260	IV2023082312000034	Maas_14_20230818	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2023082312000034	Maas_14_20230818	helderheid van de waterkolom	turbi	troebel door substraat	NA	0	0	0	class
HT3260	IV2023082312000034	Maas_14_20230818	lengte	Lang	100.00	100	0	0	1	m
HT3260	IV2023082312000034	Maas_14_20230818	manier waarop de opname gemaakt is	wijze	harkend in het water lo	NA	0	0	0	class
HT3260	IV2023082312000034	Maas_14_20230818	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2023082312000034	Maas_14_20230818	schaduw boom en struik	schab	0	0	0	0	1	%
HT3260	IV2023082312000034	Maas_14_20230818	secchi-diepte	SeccX	>1.17	1.17	0	1	1	m
HT3260	IV2023082312000034	Maas_14_20230818	slibdikte	Slib	0.00	0	0	0	1	m
HT3260	IV2023082312000034	Maas_14_20230818	som van vlekken	Som	4	4	0	0	1	m²
HT3260	IV2023082312000034	Maas_14_20230818	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2023082312000034	Maas_14_20230818	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2023082312000034	Maas_14_20230818	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2023082312000034	Maas_14_20230818	submerse vegetatie schaars	sv_1	100	100	0	0	1	%
HT3260	IV2023082312000034	Maas_14_20230818	totale bedekking	TOT	10	10	0	0	1	%
HT3260	IV2023082312000034	Maas_14_20230818	verstoring eutrofiëringsindicatoren	veui	10	10	0	0	1	%
HT3260	IV2023082312000034	Maas_14_20230818	verstoring helofyten	vhel	<1	1	1	0	1	%
HT3260	IV2023082312000034	Maas_14_20230818	verstoring invasieve exoten	viex	<1	1	1	0	1	%
HT3260	IV2023082312000034	Maas_14_20230818	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2024091612000000	ZilBe_01_20240607	artificiële structuren	artif	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2024091612000000	ZilBe_01_20240607	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2024091612000000	ZilBe_01_20240607	breedte	Breed	2,20	2.2	0	0	1	m
HT3260	IV2024091612000000	ZilBe_01_20240607	diepte	Diep	0,27	0.27	0	0	1	m
HT3260	IV2024091612000000	ZilBe_01_20240607	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2024091612000000	ZilBe_01_20240607	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2024091612000000	ZilBe_01_20240607	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2024091612000000	ZilBe_01_20240607	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2024091612000000	ZilBe_01_20240607	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2024091612000000	ZilBe_01_20240607	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2024091612000000	ZilBe_01_20240607	lengte bodemplaat of -val	Plaat	6	6	0	0	1	m
HT3260	IV2024091612000000	ZilBe_01_20240607	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2024091612000000	ZilBe_01_20240607	schaduw boom en struik	schab	4	4	0	0	1	%
HT3260	IV2024091612000000	ZilBe_01_20240607	slibdikte	Slib	0,04	0.04	0	0	1	m
HT3260	IV2024091612000000	ZilBe_01_20240607	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2024091612000000	ZilBe_01_20240607	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2024091612000000	ZilBe_01_20240607	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2024091612000000	ZilBe_01_20240607	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2024091612000000	ZilBe_01_20240607	submerse vegetatie schaars	sv_1	100	100	0	0	1	%
HT3260	IV2024091612000000	ZilBe_01_20240607	totale bedekking	TOT	85	85	0	0	1	%
HT3260	IV2024091612000000	ZilBe_01_20240607	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2024091612000000	ZilBe_01_20240607	verstoring eutrofiëringsindicatoren	veui	<1	1	1	0	1	%
HT3260	IV2024091612000000	ZilBe_01_20240607	verstoring helofyten	vhel	85	85	0	0	1	%
HT3260	IV2024091612000000	ZilBe_01_20240607	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2024091612000000	ZilBe_01_20240607	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	breedte	Breed	2,09	2.09	0	0	1	m
HT3260	IV2024091612000001	ZilBe_02_20240607	diepte	Diep	0,26	0.26	0	0	1	m
HT3260	IV2024091612000001	ZilBe_02_20240607	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2024091612000001	ZilBe_02_20240607	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2024091612000001	ZilBe_02_20240607	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2024091612000001	ZilBe_02_20240607	schaduw boom en struik	schab	5	5	0	0	1	%
HT3260	IV2024091612000001	ZilBe_02_20240607	slibdikte	Slib	0,04	0.04	0	0	1	m
HT3260	IV2024091612000001	ZilBe_02_20240607	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2024091612000001	ZilBe_02_20240607	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2024091612000001	ZilBe_02_20240607	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2024091612000001	ZilBe_02_20240607	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2024091612000001	ZilBe_02_20240607	submerse vegetatie schaars	sv_1	100	100	0	0	1	%
HT3260	IV2024091612000001	ZilBe_02_20240607	totale bedekking	TOT	15	15	0	0	1	%
HT3260	IV2024091612000001	ZilBe_02_20240607	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2024091612000001	ZilBe_02_20240607	verstoring eutrofiëringsindicatoren	veui	0	0	0	0	1	%
HT3260	IV2024091612000001	ZilBe_02_20240607	verstoring helofyten	vhel	15	15	0	0	1	%
HT3260	IV2024091612000001	ZilBe_02_20240607	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2024091612000001	ZilBe_02_20240607	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2024091612000002	BorBe_03_20240607	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2024091612000002	BorBe_03_20240607	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2024091612000002	BorBe_03_20240607	breedte	Breed	3,75	3.75	0	0	1	m
HT3260	IV2024091612000002	BorBe_03_20240607	diepte	Diep	0,34	0.34	0	0	1	m
HT3260	IV2024091612000002	BorBe_03_20240607	dominant oeverprofiel lo	profl	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2024091612000002	BorBe_03_20240607	dominant oeverprofiel ro	profr	natuurlijk: minder dan 45°	NA	0	0	0	class
HT3260	IV2024091612000002	BorBe_03_20240607	grof organisch materiaal	orgma	geen grof materiaal	NA	0	0	0	class
HT3260	IV2024091612000002	BorBe_03_20240607	grootte grootste vlek	MaxGr	300	300	0	0	1	m²
HT3260	IV2024091612000002	BorBe_03_20240607	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2024091612000002	BorBe_03_20240607	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2024091612000002	BorBe_03_20240607	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2024091612000002	BorBe_03_20240607	schaduw boom en struik	schab	0	0	0	0	1	%
HT3260	IV2024091612000002	BorBe_03_20240607	slibdikte	Slib	0,09	0.09	0	0	1	m
HT3260	IV2024091612000002	BorBe_03_20240607	som van vlekken	Som	300	300	0	0	1	m²
HT3260	IV2024091612000002	BorBe_03_20240607	submerse vegetatie afwezig	sv_0	100	100	0	0	1	%
HT3260	IV2024091612000002	BorBe_03_20240607	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2024091612000002	BorBe_03_20240607	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2024091612000002	BorBe_03_20240607	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2024091612000002	BorBe_03_20240607	totale bedekking	TOT	90	90	0	0	1	%
HT3260	IV2024091612000002	BorBe_03_20240607	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2024091612000002	BorBe_03_20240607	verstoring eutrofiëringsindicatoren	veui	0	0	0	0	1	%
HT3260	IV2024091612000002	BorBe_03_20240607	verstoring helofyten	vhel	20	20	0	0	1	%
HT3260	IV2024091612000002	BorBe_03_20240607	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2024091612000002	BorBe_03_20240607	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	breedte	Breed	12,00	12	0	0	1	m
HT3260	IV2024091612000003	AntGr_01_20240610	diepte	Diep	0,82	0.82	0	0	1	m
HT3260	IV2024091612000003	AntGr_01_20240610	dominant oeverprofiel lo	profl	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	dominant oeverprofiel ro	profr	natuurlijk: vanaf 45°	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	grootte grootste vlek	MaxGr	25	25	0	0	1	m²
HT3260	IV2024091612000003	AntGr_01_20240610	helderheid van de waterkolom	turbi	troebel door substraat	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2024091612000003	AntGr_01_20240610	manier waarop de opname gemaakt is	wijze	harkend in het water lo	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	manier waarop de opname gemaakt is	wijze	harkend in het water ro	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2024091612000003	AntGr_01_20240610	schaduw boom en struik	schab	25	25	0	0	1	%
HT3260	IV2024091612000003	AntGr_01_20240610	secchi-diepte	Secch	0,20	0.2	0	0	1	m
HT3260	IV2024091612000003	AntGr_01_20240610	slibdikte	Slib	0,06	0.06	0	0	1	m
HT3260	IV2024091612000003	AntGr_01_20240610	som van vlekken	Som	35	35	0	0	1	m²
HT3260	IV2024091612000003	AntGr_01_20240610	submerse vegetatie afwezig	sv_0	0	0	0	0	1	%
HT3260	IV2024091612000003	AntGr_01_20240610	submerse vegetatie frequent	sv_2	100	100	0	0	1	%
HT3260	IV2024091612000003	AntGr_01_20240610	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2024091612000003	AntGr_01_20240610	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2024091612000003	AntGr_01_20240610	totale bedekking	TOT	30	30	0	0	1	%
HT3260	IV2024091612000003	AntGr_01_20240610	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2024091612000003	AntGr_01_20240610	verstoring eutrofiëringsindicatoren	veui	4	4	0	0	1	%
HT3260	IV2024091612000003	AntGr_01_20240610	verstoring helofyten	vhel	2	2	0	0	1	%
HT3260	IV2024091612000003	AntGr_01_20240610	verstoring invasieve exoten	viex	4	4	0	0	1	%
HT3260	IV2024091612000003	AntGr_01_20240610	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	artificiële structuren	artif	bodemplaat of -val	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	breedte	Breed	1,60	1.6	0	0	1	m
HT3260	IV2024091612000004	Asbeek_03_20240614	diepte	Diep	0,53	0.53	0	0	1	m
HT3260	IV2024091612000004	Asbeek_03_20240614	dominant oeverprofiel lo	profl	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	dominant oeverprofiel ro	profr	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	grof organisch materiaal	orgma	bladeren	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	grof organisch materiaal	orgma	twijgjes	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2024091612000004	Asbeek_03_20240614	helderheid van de waterkolom	turbi	troebel door substraat	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2024091612000004	Asbeek_03_20240614	lengte bodemplaat of -val	Plaat	2	2	0	0	1	m
HT3260	IV2024091612000004	Asbeek_03_20240614	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2024091612000004	Asbeek_03_20240614	schaduw boom en struik	schab	5	5	0	0	1	%
HT3260	IV2024091612000004	Asbeek_03_20240614	secchi-diepte	Secch	0,29	0.29	0	0	1	m
HT3260	IV2024091612000004	Asbeek_03_20240614	slibdikte	Slib	0,04	0.04	0	0	1	m
HT3260	IV2024091612000004	Asbeek_03_20240614	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2024091612000004	Asbeek_03_20240614	submerse vegetatie afwezig	sv_0	100	100	0	0	1	%
HT3260	IV2024091612000004	Asbeek_03_20240614	submerse vegetatie frequent	sv_2	0	0	0	0	1	%
HT3260	IV2024091612000004	Asbeek_03_20240614	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2024091612000004	Asbeek_03_20240614	submerse vegetatie schaars	sv_1	0	0	0	0	1	%
HT3260	IV2024091612000004	Asbeek_03_20240614	totale bedekking	TOT	<1	1	1	0	1	%
HT3260	IV2024091612000004	Asbeek_03_20240614	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2024091612000004	Asbeek_03_20240614	verstoring eutrofiëringsindicatoren	veui	0	0	0	0	1	%
HT3260	IV2024091612000004	Asbeek_03_20240614	verstoring helofyten	vhel	<1	1	1	0	1	%
HT3260	IV2024091612000004	Asbeek_03_20240614	verstoring invasieve exoten	viex	0	0	0	0	1	%
HT3260	IV2024091612000004	Asbeek_03_20240614	waterpeil	peil	normaal	NA	0	0	0	class
HT3260	IV2024091612000005	Dommel_11_20240625	artificiële structuren	artif	geen artificiele structuur	NA	0	0	0	class
HT3260	IV2024091612000005	Dommel_11_20240625	beheer	beh	geen beheer gekend	NA	0	0	0	class
HT3260	IV2024091612000005	Dommel_11_20240625	breedte	Breed	8,00	8	0	0	1	m
HT3260	IV2024091612000005	Dommel_11_20240625	diepte	Diep	0,52	0.52	0	0	1	m
HT3260	IV2024091612000005	Dommel_11_20240625	dominant oeverprofiel lo	profl	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2024091612000005	Dommel_11_20240625	dominant oeverprofiel ro	profr	natuurlijk: ong 90%	NA	0	0	0	class
HT3260	IV2024091612000005	Dommel_11_20240625	grof organisch materiaal	orgma	dikke takken / stam	NA	0	0	0	class
HT3260	IV2024091612000005	Dommel_11_20240625	grof organisch materiaal	orgma	takken	NA	0	0	0	class
HT3260	IV2024091612000005	Dommel_11_20240625	grootte grootste vlek	MaxGr	0	0	0	0	1	m²
HT3260	IV2024091612000005	Dommel_11_20240625	helderheid van de waterkolom	turbi	bodemzicht	NA	0	0	0	class
HT3260	IV2024091612000005	Dommel_11_20240625	lengte	Lang	100,00	100	0	0	1	m
HT3260	IV2024091612000005	Dommel_11_20240625	manier waarop de opname gemaakt is	wijze	wadend	NA	0	0	0	class
HT3260	IV2024091612000005	Dommel_11_20240625	schaduw boom en struik	schab	1	1	0	0	1	%
HT3260	IV2024091612000005	Dommel_11_20240625	slibdikte	Slib	0,00	0	0	0	1	m
HT3260	IV2024091612000005	Dommel_11_20240625	som van vlekken	Som	0	0	0	0	1	m²
HT3260	IV2024091612000005	Dommel_11_20240625	submerse vegetatie afwezig	sv_0	10	10	0	0	1	%
HT3260	IV2024091612000005	Dommel_11_20240625	submerse vegetatie frequent	sv_2	10	10	0	0	1	%
HT3260	IV2024091612000005	Dommel_11_20240625	submerse vegetatie opgevuld	sv_3	0	0	0	0	1	%
HT3260	IV2024091612000005	Dommel_11_20240625	submerse vegetatie schaars	sv_1	80	80	0	0	1	%
HT3260	IV2024091612000005	Dommel_11_20240625	totale bedekking	TOT	7	7	0	0	1	%
HT3260	IV2024091612000005	Dommel_11_20240625	vegetatievlekken =< 1 m²	<1	0	0	0	0	1	count
HT3260	IV2024091612000005	Dommel_11_20240625	verstoring eutrofiëringsindicatoren	veui	1	1	0	0	1	%
